brand,model,year,price,mileage,horsepower,engine_capacity,engine_type,gear,transmission,bodywork,doors_num,steering_wheel,tech_condition,owners_num,vin,color

Audi,A3,2005,295000,274000,150,2.0,GASOLINE,FORWARD_CONTROL,AT,HATCHBACK,5,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,Q3,2015,1725000,55604,180,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,1,WAU**************,DODGERBLUE

Audi,A5,2013,1300000,78477,211,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,LIFTBACK,5,LEFT,NOT_BEATEN,1,WAU**************,BLACK

Audi,A4,2010,711000,128689,180,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,XW8**************,SNOW

Audi,Q3,2019,2695000,14000,150,35,GASOLINE,FORWARD_CONTROL,AMT,ALLROAD,5,LEFT,NOT_BEATEN,1,WAU**************,CORAL

Audi,A4,1998,215000,390000,150,1.8,GASOLINE,FORWARD_CONTROL,MT,WAGON,5,LEFT,NOT_BEATEN,3,WAU**************,GREEN

Audi,A6,2011,980000,204859,245,,DIESEL,ALL_WHEEL_DRIVE,AMT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,LIGHTGRAY

Audi,A6,2008,520000,214000,249,3.1,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,PERU

Audi,A6,1997,160000,440000,125,1.8,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,CRIMSON

Audi,A5,2016,2698000,9719,190,,DIESEL,ALL_WHEEL_DRIVE,AMT,COUPE,2,LEFT,NOT_BEATEN,1,WAU**************,BLACK

Audi,Q7,2006,915000,149084,233,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,2,WAU**************,BLACK

Audi,Q7,2007,820000,210000,233,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A4,2014,1196000,159635,225,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,SNOW

Audi,A6,2018,2099000,69536,190,1.8,GASOLINE,FORWARD_CONTROL,AMT,SEDAN,4,LEFT,NOT_BEATEN,1,WAU**************,BLACK

Audi,Q5,2020,4681501,0,249,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,BLACK

Audi,Q7,2017,2800000,16000,252,2.0,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,2,WAU**************,SNOW

Audi,100,1991,110000,330000,174,2.8,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,LIGHTGRAY

Audi,Q3,2015,1525000,86500,180,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,Q5,2020,4198940,0,249,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,GRAY

Audi,A8,2019,7645000,0,340,55,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,0,WAU**************,GRAY

Audi,A7,2018,4898765,22000,340,55,GASOLINE,ALL_WHEEL_DRIVE,AMT,LIFTBACK,5,LEFT,NOT_BEATEN,1,WAU**************,GRAY

Audi,Q5,2014,1489000,72026,177,,DIESEL,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,1,WAU**************,BLACK

Audi,A8,2012,2094000,47911,500,,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,Q3,2015,1350000,124000,180,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,1,WAU**************,BLACK

Audi,A4,2007,600000,158000,200,2.0,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,Q5,2020,4668309,0,249,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,GRAY

Audi,A1,2012,699000,117893,122,1.4,GASOLINE,FORWARD_CONTROL,AMT,HATCHBACK,3,LEFT,NOT_BEATEN,2,WAU**************,SNOW

Audi,A6,2013,1199000,146090,204,2.8,GASOLINE,ALL_WHEEL_DRIVE,AMT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A5,2010,999000,51226,160,1.8,GASOLINE,FORWARD_CONTROL,CVT,COUPE,2,LEFT,NOT_BEATEN,2,WAU**************,SNOW

Audi,Q5,2013,1249000,176817,225,2.0,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,1,WAU**************,BLACK

Audi,Q5,2015,1850000,49400,225,2.0,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,2,WAU**************,SNOW

Audi,A8,2012,2150000,140000,350,,DIESEL,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A4,2009,620000,170000,160,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,SNOW

Audi,Q5,2020,3670000,0,249,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,SNOW

Audi,A5,2008,520000,193700,265,3.2,GASOLINE,ALL_WHEEL_DRIVE,AT,COUPE,2,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,A4,2011,700000,137000,160,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,GRAY

Audi,A4,2004,250000,330360,170,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,Q7,2008,850000,299000,326,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,2,WAU**************,GRAY

Audi,Q7,2014,1999000,144805,245,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,1,XW8**************,BLACK

Audi,A4,2012,910000,156000,211,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,Q5,2020,4019000,0,249,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,BLACK

Audi,A4,2003,365000,149000,170,2.4,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,GRAY

Audi,TT,1999,360000,180178,180,1.8,GASOLINE,ALL_WHEEL_DRIVE,MT,COUPE,2,LEFT,NOT_BEATEN,3,TRU**************,LIGHTGRAY

Audi,A6,2015,1849000,51500,190,1.8,GASOLINE,FORWARD_CONTROL,AMT,SEDAN,4,LEFT,NOT_BEATEN,1,WAU**************,BLACK

Audi,A4,2009,510000,160000,120,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,BLACK

Audi,Q3,2017,1599000,132042,180,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,2,WAU**************,MEDIUMBLUE

Audi,A6,2014,980000,181000,180,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,MEDIUMBLUE

Audi,A8,2015,2650000,160000,250,,DIESEL,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,,BLACK

Audi,Q3,2017,1671000,88917,180,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,1,WAU**************,GRAY

Audi,A6,2013,1125000,122339,180,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,1,WAU**************,BLACK

Audi,A4,2005,350000,237000,200,2.0,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,SNOW

Audi,A6,1998,190000,371000,165,2.4,GASOLINE,FORWARD_CONTROL,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,Q5,2010,829000,102000,211,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,3,XW8**************,BLACK

Audi,A4,2012,810000,102000,120,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,SNOW

Audi,A5,2012,1036000,128594,211,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,COUPE,2,LEFT,NOT_BEATEN,1,WAU**************,MEDIUMBLUE

Audi,A1,2010,590000,52148,122,1.4,GASOLINE,FORWARD_CONTROL,AMT,HATCHBACK,3,LEFT,NOT_BEATEN,2,WAU**************,BLACK

Audi,A6,2017,1795000,83140,190,1.8,GASOLINE,FORWARD_CONTROL,AMT,SEDAN,4,LEFT,NOT_BEATEN,1,WAU**************,BLACK

Audi,Q3,2017,1751000,82236,180,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,1,WAU**************,SNOW

Audi,A8,2015,2399000,104500,435,,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,2,XW8**************,BLACK

Audi,A5,2012,800000,104500,170,1.8,GASOLINE,FORWARD_CONTROL,CVT,COUPE,2,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A4,2003,370000,181000,130,2.0,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A4,2017,1717012,58553,150,1.4,GASOLINE,FORWARD_CONTROL,AMT,SEDAN,4,LEFT,NOT_BEATEN,1,WAU**************,SNOW

Audi,A6,1999,290000,400000,150,,DIESEL,FORWARD_CONTROL,AT,WAGON,5,LEFT,NOT_BEATEN,1,WAU**************,LIGHTGRAY

Audi,A4,2014,1100000,86500,120,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,BLACK

Audi,A4,2001,290000,360000,130,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,A6,1994,380000,158437,174,2.8,GASOLINE,FORWARD_CONTROL,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A3,2013,750000,178000,122,1.4,GASOLINE,FORWARD_CONTROL,AMT,HATCHBACK,5,LEFT,NOT_BEATEN,2,WAU**************,BLACK

Audi,A6 allroad,2008,1000000,235000,233,,DIESEL,ALL_WHEEL_DRIVE,AT,WAGON,5,LEFT,NOT_BEATEN,1,WAU**************,GRAY

Audi,Q7,2013,1446000,220000,245,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A6,2019,3350000,36899,245,45,GASOLINE,ALL_WHEEL_DRIVE,AMT,SEDAN,4,LEFT,NOT_BEATEN,1,WAU**************,BLACK

Audi,A6,2013,1395000,80000,180,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,BLACK

Audi,A6,2007,479000,114900,170,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,GRAY

Audi,A4,2006,415000,179183,200,2.0,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,BLACK

Audi,Q3,2014,1180000,254500,170,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,2,WAU**************,SNOW

Audi,A7,2011,1480000,71000,300,3.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,LIFTBACK,5,LEFT,NOT_BEATEN,2,WAU**************,SNOW

Audi,A5,2009,730000,196500,211,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,LIFTBACK,5,LEFT,NOT_BEATEN,3,WAU**************,LIGHTGRAY

Audi,A6,2016,1600000,120000,249,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,SEDAN,4,LEFT,NOT_BEATEN,3,NW8**************,SNOW

Audi,e-tron,2019,6547737,885,408,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,1,WA1**************,SNOW

Audi,A6,2016,1850000,50000,333,3.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,SEDAN,4,LEFT,NOT_BEATEN,3,XW8**************,BLACK

Audi,A4,2017,1615000,38608,150,1.4,GASOLINE,FORWARD_CONTROL,AMT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,GRAY

Audi,A6,2006,660000,215340,177,2.4,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A8,2006,480000,216754,280,3.7,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,LIGHTGRAY

Audi,A4,1996,90000,419000,101,1.6,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,DARKSLATEBLUE

Audi,A6 allroad,2002,300000,413000,250,2.7,GASOLINE,ALL_WHEEL_DRIVE,AT,WAGON,5,LEFT,NOT_BEATEN,3,WA1**************,GRAY

Audi,A5,2010,700000,143000,160,1.8,GASOLINE,FORWARD_CONTROL,CVT,COUPE,2,LEFT,NOT_BEATEN,3,WAU**************,SNOW

Audi,Q5,2016,2200000,61193,230,2.0,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,2,WAU**************,MEDIUMBLUE

Audi,A4,2002,320000,252000,170,1.8,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,A7,2011,955000,187000,204,2.8,GASOLINE,ALL_WHEEL_DRIVE,AMT,LIFTBACK,5,LEFT,NOT_BEATEN,3,WAU**************,PERU

Audi,80,1991,165000,424667,90,1.8,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,CRIMSON

Audi,A3,2005,330000,189500,102,1.6,GASOLINE,FORWARD_CONTROL,AT,HATCHBACK,5,LEFT,NOT_BEATEN,3,WAU**************,CRIMSON

Audi,A8,2019,7290000,0,249,45,DIESEL,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,0,WAU**************,BLACK

Audi,A5,2012,1150000,93000,211,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,LIFTBACK,5,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A6 allroad,2004,500000,332000,180,,DIESEL,ALL_WHEEL_DRIVE,AT,WAGON,5,LEFT,NOT_BEATEN,3,WAU**************,GRAY

Audi,Q7,2019,4150000,39155,249,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,1,XW8**************,BLACK

Audi,A6,2000,265000,260000,150,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,LIGHTGRAY

Audi,A6,2015,1495000,77785,190,1.8,GASOLINE,FORWARD_CONTROL,AMT,SEDAN,4,LEFT,NOT_BEATEN,1,WAU**************,BLACK

Audi,A6,2014,1195000,120700,180,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A5,2013,1270000,119000,225,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,LIFTBACK,5,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,A3,1998,120000,320000,101,1.6,GASOLINE,FORWARD_CONTROL,MT,HATCHBACK,3,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A6,2016,1449000,151035,190,1.8,GASOLINE,FORWARD_CONTROL,AMT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,BLACK

Audi,Q7,2015,2740000,159686,249,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,2,WAU**************,GRAY

Audi,A7,2020,6272929,0,340,55,GASOLINE,ALL_WHEEL_DRIVE,AMT,LIFTBACK,5,LEFT,NOT_BEATEN,0,WAU**************,DARKSLATEBLUE

Audi,Q3,2013,1169000,110021,170,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,1,WAU**************,SNOW

Audi,80,1991,80000,357457,90,1.8,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A6,2002,285000,200000,170,2.4,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,TT,2010,939000,113692,211,2.0,GASOLINE,FORWARD_CONTROL,AMT,COUPE,2,LEFT,NOT_BEATEN,3,TRU**************,CRIMSON

Audi,TT,2000,479000,184000,225,1.8,GASOLINE,ALL_WHEEL_DRIVE,MT,CABRIO,2,LEFT,NOT_BEATEN,3,TRU**************,GRAY

Audi,A3,2014,764000,107300,122,1.4,GASOLINE,FORWARD_CONTROL,AMT,HATCHBACK,5,LEFT,NOT_BEATEN,1,WAU**************,CRIMSON

Audi,A5,2016,2097000,65696,249,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,COUPE,2,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A6,2006,510000,148500,255,3.1,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,1,WAU**************,GRAY

Audi,Q3,2015,1500000,70000,180,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,3,WAU**************,CRIMSON

Audi,100,1993,120000,270000,150,2.6,GASOLINE,FORWARD_CONTROL,MT,WAGON,5,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,RS 6,2015,5095000,32360,560,4.0,GASOLINE,ALL_WHEEL_DRIVE,AT,WAGON,5,LEFT,NOT_BEATEN,3,WUA**************,DODGERBLUE

Audi,Q7,2020,6199000,4700,249,45,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,1,XW8**************,BLACK

Audi,Q5,2012,1359000,91345,225,2.0,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,1,WAU**************,SNOW

Audi,A4,2007,438000,293753,170,,DIESEL,FORWARD_CONTROL,MT,WAGON,5,LEFT,NOT_BEATEN,1,WAU**************,BLACK

Audi,A4,2008,500000,168000,160,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,LIGHTGRAY

Audi,A6,2011,1000000,150000,180,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,Q7,2009,1130000,222031,340,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,1,WAU**************,BLACK

Audi,A5,2014,1450000,89000,225,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,COUPE,2,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A6,1998,330000,260000,165,2.4,GASOLINE,FORWARD_CONTROL,AT,SEDAN,4,LEFT,NOT_BEATEN,1,WAU**************,MEDIUMBLUE

Audi,A4,2014,870000,93179,120,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,SNOW

Audi,A3,1998,180000,328613,101,1.6,GASOLINE,FORWARD_CONTROL,MT,HATCHBACK,3,LEFT,NOT_BEATEN,3,WAU**************,CRIMSON

Audi,A4,2017,1678000,87278,150,1.4,GASOLINE,FORWARD_CONTROL,AMT,SEDAN,4,LEFT,NOT_BEATEN,1,WAU**************,GRAY

Audi,A6,2012,950000,170000,180,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,BLACK

Audi,A3,2012,510000,119000,105,1.2,GASOLINE,FORWARD_CONTROL,AMT,HATCHBACK,5,LEFT,NOT_BEATEN,2,WAU**************,SNOW

Audi,Q3,2013,1005000,139000,170,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,3,WAU**************,SNOW

Audi,Q5,2015,1625000,145233,177,,DIESEL,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,1,WAU**************,SNOW

Audi,A4,2004,350000,190000,163,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,Q7,2008,855000,265000,326,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,Q7,2007,680000,168000,350,4.2,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,Q5,2013,1475000,120378,225,2.0,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,1,XW8**************,MEDIUMBLUE

Audi,Q3,2011,989000,110255,211,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A6 allroad,2001,240000,232000,250,2.7,GASOLINE,ALL_WHEEL_DRIVE,AT,WAGON,5,LEFT,NOT_BEATEN,3,WAU**************,GRAY

Audi,A4,2002,353000,230000,150,1.8,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,LIGHTGRAY

Audi,A8,2013,1300000,125000,290,,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,1,XW8**************,BLACK

Audi,80,1991,80000,130000,90,1.8,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,Q7,2016,3590000,108165,249,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,2,XW8**************,SNOW

Audi,Q5,2014,1430000,200000,177,,DIESEL,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,1,XW8**************,SNOW

Audi,A6,2010,824000,96310,290,3.0,GASOLINE,ALL_WHEEL_DRIVE,AT,WAGON,5,LEFT,NOT_BEATEN,3,WAU**************,LIGHTGRAY

Audi,Q7,2013,2150000,85656,245,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,3,XW8**************,BLACK

Audi,Q3,2015,1528000,78868,180,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,3,WAU**************,SNOW

Audi,Q3,2011,880000,250000,211,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,2,WAU**************,SNOW

Audi,100,1992,130000,518000,133,2.3,GASOLINE,FORWARD_CONTROL,MT,WAGON,5,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,A8,2012,1230000,131952,290,3.0,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,BLACK

Audi,A6,2010,700000,238030,220,2.8,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,XW8**************,GRAY

Audi,A6,2002,350000,285000,170,2.4,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,A3,2012,520000,124000,105,1.2,GASOLINE,FORWARD_CONTROL,AMT,HATCHBACK,5,LEFT,NOT_BEATEN,2,WAU**************,BLACK

Audi,80,1989,90000,350000,113,2.0,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,1***********,LIGHTGRAY

Audi,A6,1999,310000,267000,193,2.8,GASOLINE,FORWARD_CONTROL,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,LIGHTGRAY

Audi,A3,2011,480000,144800,105,1.2,GASOLINE,FORWARD_CONTROL,AMT,HATCHBACK,5,LEFT,NOT_BEATEN,3,WAU**************,SNOW

Audi,A8,2013,1399000,185552,290,,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,1,XW8**************,BLACK

Audi,Q7,2006,759000,312241,233,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,2,WAU**************,GRAY

Audi,A4,1995,125000,250000,125,1.8,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,1,WAU**************,CRIMSON

Audi,A4,2014,1090000,80250,120,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,SNOW

Audi,Q5,2012,1190000,194999,225,2.0,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,2,WAU**************,MEDIUMBLUE

Audi,80,1991,170000,370000,137,2.0,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,INDIGO

Audi,Q5,2013,1200000,210000,225,2.0,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,1,WAU**************,MEDIUMBLUE

Audi,Q7,2011,1350000,106000,272,3.0,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,Q3,2017,1599900,82695,180,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,1,WAU**************,GRAY

Audi,Q3,2017,1569900,112655,180,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,1,WAU**************,SNOW

Audi,A4 allroad,2013,900000,75270,211,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,WAGON,5,LEFT,NOT_BEATEN,2,WAU**************,GRAY

